heure,Interval,kWh,sec,Wh,cumul(ms),dates,days
1:59:31,21721,0.17,21.721,165.7382256802173,41322100802,2024-12-12 01:59:31.463952,12/12/24
1:59:53,21700,0.17,21.7,165.89861751152074,41322122502,2024-12-12 01:59:53.163952,12/12/24
2:0:15,21864,0.16,21.864,164.6542261251372,41322144366,2024-12-12 02:00:15.027952,12/12/24
2:0:37,21975,0.16,21.975,163.82252559726962,41322166341,2024-12-12 02:00:37.002952,12/12/24
2:1:2,25115,0.14,25.115,143.34063308779614,41322191456,2024-12-12 02:01:02.117952,12/12/24
2:1:37,35706,0.1,35.706,100.8233910267182,41322227162,2024-12-12 02:01:37.823952,12/12/24
2:2:13,35834,0.1,35.834,100.46324719540101,41322262996,2024-12-12 02:02:13.657952,12/12/24
2:2:49,35671,0.1,35.671,100.92231784923327,41322298667,2024-12-12 02:02:49.328952,12/12/24
2:3:24,35422,0.1,35.422,101.631754277003,41322334089,2024-12-12 02:03:24.750952,12/12/24
2:4:0,35562,0.1,35.562,101.23165176311794,41322369651,2024-12-12 02:04:00.312952,12/12/24
2:4:36,35715,0.1,35.715,100.7979840403192,41322405366,2024-12-12 02:04:36.027952,12/12/24
2:5:10,34318,0.1,34.318,104.90121801969812,41322439684,2024-12-12 02:05:10.345952,12/12/24
2:5:45,34745,0.1,34.745,103.61203050798676,41322474429,2024-12-12 02:05:45.090952,12/12/24
2:6:19,34696,0.1,34.696,103.75835831219737,41322509125,2024-12-12 02:06:19.786952,12/12/24
2:6:54,34929,0.1,34.929,103.0662200463798,41322544054,2024-12-12 02:06:54.715952,12/12/24
2:7:29,35118,0.1,35.118,102.51153254741159,41322579172,2024-12-12 02:07:29.833952,12/12/24
2:8:4,34523,0.1,34.523,104.27830721547953,41322613695,2024-12-12 02:08:04.356952,12/12/24
2:8:38,34376,0.1,34.376,104.7242262043286,41322648071,2024-12-12 02:08:38.732952,12/12/24
2:9:14,35577,0.1,35.577,101.18897040222616,41322683648,2024-12-12 02:09:14.309952,12/12/24
2:9:50,36161,0.1,36.161,99.55476894997373,41322719809,2024-12-12 02:09:50.470952,12/12/24
2:10:26,35792,0.1,35.792,100.5811354492624,41322755601,2024-12-12 02:10:26.262952,12/12/24
2:11:2,35775,0.1,35.775,100.62893081761007,41322791376,2024-12-12 02:11:02.037952,12/12/24
2:11:37,35332,0.1,35.332,101.89063738254274,41322826708,2024-12-12 02:11:37.369952,12/12/24
2:12:12,35623,0.1,35.623,101.05830502765068,41322862331,2024-12-12 02:12:12.992952,12/12/24
2:12:49,36212,0.1,36.212,99.41455870981994,41322898543,2024-12-12 02:12:49.204952,12/12/24
2:13:25,36179,0.1,36.179,99.50523784515879,41322934722,2024-12-12 02:13:25.383952,12/12/24
2:14:1,35761,0.1,35.761,100.6683258298146,41322970483,2024-12-12 02:14:01.144952,12/12/24
2:14:36,35554,0.1,35.554,101.2544298813073,41323006037,2024-12-12 02:14:36.698952,12/12/24
2:15:12,36011,0.1,36.011,99.96945377801228,41323042048,2024-12-12 02:15:12.709952,12/12/24
2:15:48,36278,0.1,36.278,99.23369535255527,41323078326,2024-12-12 02:15:48.987952,12/12/24
2:16:25,36069,0.1,36.069,99.8086999916826,41323114395,2024-12-12 02:16:25.056952,12/12/24
2:17:1,36062,0.1,36.062,99.82807387277467,41323150457,2024-12-12 02:17:01.118952,12/12/24
2:17:37,36104,0.1,36.104,99.71194327498338,41323186561,2024-12-12 02:17:37.222952,12/12/24
2:18:13,36208,0.1,36.208,99.42554131683606,41323222769,2024-12-12 02:18:13.430952,12/12/24
2:18:49,36378,0.1,36.378,98.96091044037605,41323259147,2024-12-12 02:18:49.808952,12/12/24
2:19:26,36881,0.1,36.881,97.61123613784876,41323296028,2024-12-12 02:19:26.689952,12/12/24
2:20:3,36930,0.1,36.93,97.4817221770918,41323332958,2024-12-12 02:20:03.619952,12/12/24
2:20:40,36969,0.1,36.969,97.37888501176661,41323369927,2024-12-12 02:20:40.588952,12/12/24
2:21:17,37111,0.1,37.111,97.00627846191156,41323407038,2024-12-12 02:21:17.699952,12/12/24
2:21:54,37283,0.1,37.283,96.55875331920714,41323444321,2024-12-12 02:21:54.982952,12/12/24
2:22:32,37392,0.1,37.392,96.27727856225931,41323481713,2024-12-12 02:22:32.374952,12/12/24
2:23:9,37245,0.1,37.245,96.65726943213855,41323518958,2024-12-12 02:23:09.619952,12/12/24
2:23:46,37082,0.1,37.082,97.08214227927296,41323556040,2024-12-12 02:23:46.701952,12/12/24
2:24:23,37081,0.1,37.081,97.08476038941777,41323593121,2024-12-12 02:24:23.782952,12/12/24
2:25:1,37267,0.1,37.267,96.60020930045349,41323630388,2024-12-12 02:25:01.049952,12/12/24
2:25:38,37247,0.1,37.247,96.65207936209627,41323667635,2024-12-12 02:25:38.296952,12/12/24
2:26:14,36481,0.1,36.481,98.68150544118856,41323704116,2024-12-12 02:26:14.777952,12/12/24
2:26:51,36492,0.1,36.492,98.65175928970733,41323740608,2024-12-12 02:26:51.269952,12/12/24
2:27:28,37015,0.1,37.015,97.25786843171687,41323777623,2024-12-12 02:27:28.284952,12/12/24
2:28:5,36999,0.1,36.999,97.29992702505473,41323814622,2024-12-12 02:28:05.283952,12/12/24
2:28:41,36246,0.1,36.246,99.32130441979805,41323850868,2024-12-12 02:28:41.529952,12/12/24
2:29:17,35749,0.1,35.749,100.70211754174942,41323886617,2024-12-12 02:29:17.278952,12/12/24
2:29:53,35726,0.1,35.726,100.76694844091138,41323922343,2024-12-12 02:29:53.004952,12/12/24
2:30:28,35798,0.1,35.798,100.56427733392927,41323958141,2024-12-12 02:30:28.802952,12/12/24
2:31:4,35787,0.1,35.787,100.59518819683124,41323993928,2024-12-12 02:31:04.589952,12/12/24
2:31:40,35823,0.1,35.823,100.49409597186165,41324029751,2024-12-12 02:31:40.412952,12/12/24
2:32:16,35659,0.1,35.659,100.95628032193837,41324065410,2024-12-12 02:32:16.071952,12/12/24
2:32:51,35900,0.1,35.9,100.27855153203343,41324101310,2024-12-12 02:32:51.971952,12/12/24
2:33:28,36097,0.1,36.097,99.73127960772364,41324137407,2024-12-12 02:33:28.068952,12/12/24
2:34:3,35903,0.1,35.903,100.27017240899089,41324173310,2024-12-12 02:34:03.971952,12/12/24
2:34:40,36099,0.1,36.099,99.72575417601595,41324209409,2024-12-12 02:34:40.070952,12/12/24
2:35:15,35583,0.1,35.583,101.17190793356379,41324244992,2024-12-12 02:35:15.653952,12/12/24
2:35:51,35647,0.1,35.647,100.99026566050439,41324280639,2024-12-12 02:35:51.300952,12/12/24
2:36:27,35753,0.1,35.753,100.69085111738875,41324316392,2024-12-12 02:36:27.053952,12/12/24
2:37:3,36071,0.1,36.071,99.80316597820965,41324352463,2024-12-12 02:37:03.124952,12/12/24
2:37:39,36027,0.1,36.027,99.92505620784412,41324388490,2024-12-12 02:37:39.151952,12/12/24
2:38:15,35997,0.1,35.997,100.00833402783566,41324424487,2024-12-12 02:38:15.148952,12/12/24
2:38:51,36032,0.1,36.032,99.91119005328596,41324460519,2024-12-12 02:38:51.180952,12/12/24
2:39:28,37083,0.1,37.083,97.07952431033088,41324497602,2024-12-12 02:39:28.263952,12/12/24
2:40:4,36517,0.1,36.517,98.58422104773119,41324534119,2024-12-12 02:40:04.780952,12/12/24
2:40:40,36106,0.1,36.106,99.70641998559796,41324570225,2024-12-12 02:40:40.886952,12/12/24
2:41:17,36308,0.1,36.308,99.15170210421945,41324606533,2024-12-12 02:41:17.194952,12/12/24
2:41:53,36410,0.1,36.41,98.87393573194177,41324642943,2024-12-12 02:41:53.604952,12/12/24
2:42:29,36293,0.1,36.293,99.19268178436613,41324679236,2024-12-12 02:42:29.897952,12/12/24
2:43:5,35809,0.1,35.809,100.53338546175543,41324715045,2024-12-12 02:43:05.706952,12/12/24
2:43:41,35690,0.1,35.69,100.86859064163632,41324750735,2024-12-12 02:43:41.396952,12/12/24
2:44:17,35652,0.1,35.652,100.97610232245036,41324786387,2024-12-12 02:44:17.048952,12/12/24
2:44:53,36460,0.1,36.46,98.73834339001645,41324822847,2024-12-12 02:44:53.508952,12/12/24
2:45:29,36483,0.1,36.483,98.67609571581285,41324859330,2024-12-12 02:45:29.991952,12/12/24
2:46:6,36316,0.1,36.316,99.12986011675295,41324895646,2024-12-12 02:46:06.307952,12/12/24
2:46:42,36383,0.1,36.383,98.94731055712833,41324932029,2024-12-12 02:46:42.690952,12/12/24
2:47:19,36529,0.1,36.529,98.5518355279367,41324968558,2024-12-12 02:47:19.219952,12/12/24
2:47:55,36737,0.1,36.737,97.99384816397637,41325005295,2024-12-12 02:47:55.956952,12/12/24
2:48:33,37056,0.1,37.056,97.15025906735751,41325042351,2024-12-12 02:48:33.012952,12/12/24
2:49:9,36927,0.1,36.927,97.48964172556666,41325079278,2024-12-12 02:49:09.939952,12/12/24
2:49:47,37256,0.1,37.256,96.62873094266695,41325116534,2024-12-12 02:49:47.195952,12/12/24
2:50:24,37243,0.1,37.243,96.66246005960852,41325153777,2024-12-12 02:50:24.438952,12/12/24
2:51:1,36857,0.1,36.857,97.6747971891364,41325190634,2024-12-12 02:51:01.295952,12/12/24
2:51:38,37043,0.1,37.043,97.18435331911562,41325227677,2024-12-12 02:51:38.338952,12/12/24
2:52:15,36924,0.1,36.924,97.49756256093598,41325264601,2024-12-12 02:52:15.262952,12/12/24
2:52:52,37154,0.1,37.154,96.89400872046079,41325301755,2024-12-12 02:52:52.416952,12/12/24
2:53:29,37106,0.1,37.106,97.0193499703552,41325338861,2024-12-12 02:53:29.522952,12/12/24
2:54:6,37052,0.1,37.052,97.16074705818849,41325375913,2024-12-12 02:54:06.574952,12/12/24
2:54:43,37047,0.1,37.047,97.1738602315977,41325412960,2024-12-12 02:54:43.621952,12/12/24
2:55:20,36806,0.1,36.806,97.81013965114384,41325449766,2024-12-12 02:55:20.427952,12/12/24
2:55:57,36739,0.1,36.739,97.98851356868722,41325486505,2024-12-12 02:55:57.166952,12/12/24
2:56:34,37094,0.1,37.094,97.05073596808109,41325523599,2024-12-12 02:56:34.260952,12/12/24
2:57:11,37173,0.1,37.173,96.84448389960455,41325560772,2024-12-12 02:57:11.433952,12/12/24
2:57:48,37191,0.1,37.191,96.79761232556264,41325597963,2024-12-12 02:57:48.624952,12/12/24
2:58:25,37102,0.1,37.102,97.02980971376206,41325635065,2024-12-12 02:58:25.726952,12/12/24
2:59:1,35593,0.1,35.593,101.14348326918214,41325670658,2024-12-12 02:59:01.319952,12/12/24
2:59:37,35687,0.1,35.687,100.8770700815423,41325706345,2024-12-12 02:59:37.006952,12/12/24
3:0:12,35585,0.1,35.585,101.16622172263594,41325741930,2024-12-12 03:00:12.591952,12/12/24
3:0:48,35846,0.1,35.846,100.42961557774926,41325777776,2024-12-12 03:00:48.437952,12/12/24
3:1:23,35347,0.1,35.347,101.84739864769287,41325813123,2024-12-12 03:01:23.784952,12/12/24
3:1:58,35008,0.1,35.008,102.83363802559415,41325848131,2024-12-12 03:01:58.792952,12/12/24
3:2:34,35694,0.1,35.694,100.85728693898135,41325883825,2024-12-12 03:02:34.486952,12/12/24
3:3:10,35677,0.1,35.677,100.9053451803683,41325919502,2024-12-12 03:03:10.163952,12/12/24
3:3:34,24796,0.14,24.796,145.18470721084046,41325944298,2024-12-12 03:03:34.959952,12/12/24
3:3:55,20498,0.17,20.498,175.62689042833446,41325964796,2024-12-12 03:03:55.457952,12/12/24
3:4:16,20601,0.17,20.601,174.7487986020096,41325985397,2024-12-12 03:04:16.058952,12/12/24
3:4:36,20651,0.17,20.651,174.32569851338917,41326006048,2024-12-12 03:04:36.709952,12/12/24
3:4:56,19859,0.18,19.859,181.27800997029055,41326025907,2024-12-12 03:04:56.568952,12/12/24
3:5:16,20110,0.18,20.11,179.0154152163103,41326046017,2024-12-12 03:05:16.678952,12/12/24
3:5:37,20357,0.18,20.357,176.84334626909663,41326066374,2024-12-12 03:05:37.035952,12/12/24
3:5:57,20301,0.18,20.301,177.33116595241614,41326086675,2024-12-12 03:05:57.336952,12/12/24
3:6:17,20439,0.18,20.439,176.13386173491853,41326107114,2024-12-12 03:06:17.775952,12/12/24
3:6:38,20523,0.17,20.523,175.412951322906,41326127637,2024-12-12 03:06:38.298952,12/12/24
3:6:58,20644,0.17,20.644,174.38480914551442,41326148281,2024-12-12 03:06:58.942952,12/12/24
3:7:19,20596,0.17,20.596,174.79122159642648,41326168877,2024-12-12 03:07:19.538952,12/12/24
3:7:40,20588,0.17,20.588,174.85914124732855,41326189465,2024-12-12 03:07:40.126952,12/12/24
3:8:0,20588,0.17,20.588,174.85914124732855,41326210053,2024-12-12 03:08:00.714952,12/12/24
3:8:21,20697,0.17,20.697,173.9382519205682,41326230750,2024-12-12 03:08:21.411952,12/12/24
3:8:42,20844,0.17,20.844,172.71157167530225,41326251594,2024-12-12 03:08:42.255952,12/12/24
3:9:3,21104,0.17,21.104,170.58377558756635,41326272698,2024-12-12 03:09:03.359952,12/12/24
3:9:24,21372,0.17,21.372,168.44469399213924,41326294070,2024-12-12 03:09:24.731952,12/12/24
3:9:45,21238,0.17,21.238,169.50748658065731,41326315308,2024-12-12 03:09:45.969952,12/12/24
3:10:7,21105,0.17,21.105,170.57569296375266,41326336413,2024-12-12 03:10:07.074952,12/12/24
3:10:28,21609,0.17,21.609,166.5972511453561,41326358022,2024-12-12 03:10:28.683952,12/12/24
3:10:50,21634,0.17,21.634,166.40473329019136,41326379656,2024-12-12 03:10:50.317952,12/12/24
3:11:11,21529,0.17,21.529,167.216312880301,41326401185,2024-12-12 03:11:11.846952,12/12/24
3:11:33,21728,0.17,21.728,165.68483063328424,41326422913,2024-12-12 03:11:33.574952,12/12/24
3:11:55,21747,0.17,21.747,165.54007449303353,41326444660,2024-12-12 03:11:55.321952,12/12/24
3:12:17,21862,0.16,21.862,164.66928917756837,41326466522,2024-12-12 03:12:17.183952,12/12/24
3:12:52,34877,0.1,34.877,103.21988703156808,41326501399,2024-12-12 03:12:52.060952,12/12/24
3:13:26,34677,0.1,34.677,103.81520892810796,41326536076,2024-12-12 03:13:26.737952,12/12/24
3:14:1,34515,0.1,34.515,104.30247718383312,41326570591,2024-12-12 03:14:01.252952,12/12/24
3:14:35,34103,0.1,34.103,105.56256047855027,41326604694,2024-12-12 03:14:35.355952,12/12/24
3:15:10,35138,0.1,35.138,102.45318458648757,41326639832,2024-12-12 03:15:10.493952,12/12/24
3:15:45,35375,0.1,35.375,101.76678445229682,41326675207,2024-12-12 03:15:45.868952,12/12/24
3:16:20,34833,0.1,34.833,103.35027129446215,41326710040,2024-12-12 03:16:20.701952,12/12/24
3:16:55,35266,0.1,35.266,102.08132478874838,41326745306,2024-12-12 03:16:55.967952,12/12/24
3:17:32,36205,0.1,36.205,99.43377986465958,41326781511,2024-12-12 03:17:32.172952,12/12/24
3:18:8,36210,0.1,36.21,99.42004971002486,41326817721,2024-12-12 03:18:08.382952,12/12/24
3:18:44,36227,0.1,36.227,99.37339553371794,41326853948,2024-12-12 03:18:44.609952,12/12/24
3:19:21,36506,0.1,36.506,98.61392647783926,41326890454,2024-12-12 03:19:21.115952,12/12/24
3:19:58,37046,0.1,37.046,97.17648329104357,41326927500,2024-12-12 03:19:58.161952,12/12/24
3:20:35,36914,0.1,36.914,97.52397464376659,41326964414,2024-12-12 03:20:35.075952,12/12/24
3:21:12,37024,0.1,37.024,97.23422644770959,41327001438,2024-12-12 03:21:12.099952,12/12/24
3:21:49,37082,0.1,37.082,97.08214227927296,41327038520,2024-12-12 03:21:49.181952,12/12/24
3:22:26,37117,0.1,37.117,96.99059730042838,41327075637,2024-12-12 03:22:26.298952,12/12/24
3:23:2,35839,0.1,35.839,100.44923128435504,41327111476,2024-12-12 03:23:02.137952,12/12/24
3:23:38,35940,0.1,35.94,100.1669449081803,41327147416,2024-12-12 03:23:38.077952,12/12/24
3:24:14,36110,0.1,36.11,99.69537524231515,41327183526,2024-12-12 03:24:14.187952,12/12/24
3:24:50,36183,0.1,36.183,99.4942376254042,41327219709,2024-12-12 03:24:50.370952,12/12/24
3:25:26,36179,0.1,36.179,99.50523784515879,41327255888,2024-12-12 03:25:26.549952,12/12/24
3:26:1,35385,0.1,35.385,101.73802458668928,41327291273,2024-12-12 03:26:01.934952,12/12/24
3:26:37,35927,0.1,35.927,100.20318980154201,41327327200,2024-12-12 03:26:37.861952,12/12/24
3:27:14,36230,0.1,36.23,99.36516698868341,41327363430,2024-12-12 03:27:14.091952,12/12/24
3:27:50,36411,0.1,36.411,98.87122023564308,41327399841,2024-12-12 03:27:50.502952,12/12/24
3:28:26,36352,0.1,36.352,99.03169014084507,41327436193,2024-12-12 03:28:26.854952,12/12/24
3:29:1,34657,0.1,34.657,103.87511902357389,41327470850,2024-12-12 03:29:01.511952,12/12/24
3:29:35,34117,0.1,34.117,105.51924260632529,41327504967,2024-12-12 03:29:35.628952,12/12/24
3:30:9,34340,0.1,34.34,104.83401281304602,41327539307,2024-12-12 03:30:09.968952,12/12/24
3:30:45,35061,0.1,35.061,102.67818944125952,41327574368,2024-12-12 03:30:45.029952,12/12/24
3:31:19,34782,0.1,34.782,103.50181128169743,41327609150,2024-12-12 03:31:19.811952,12/12/24
3:31:54,34944,0.1,34.944,103.02197802197803,41327644094,2024-12-12 03:31:54.755952,12/12/24
3:32:29,35065,0.1,35.065,102.66647654356196,41327679159,2024-12-12 03:32:29.820952,12/12/24
3:33:4,34861,0.1,34.861,103.26726140959812,41327714020,2024-12-12 03:33:04.681952,12/12/24
3:33:39,34905,0.1,34.905,103.13708637730984,41327748925,2024-12-12 03:33:39.586952,12/12/24
3:34:14,34695,0.1,34.695,103.76134889753567,41327783620,2024-12-12 03:34:14.281952,12/12/24
3:34:48,34033,0.1,34.033,105.77968442394148,41327817653,2024-12-12 03:34:48.314952,12/12/24
3:35:22,34176,0.1,34.176,105.33707865168539,41327851829,2024-12-12 03:35:22.490952,12/12/24
3:35:56,34192,0.1,34.192,105.28778661675246,41327886021,2024-12-12 03:35:56.682952,12/12/24
3:36:31,34690,0.1,34.69,103.77630441049294,41327920711,2024-12-12 03:36:31.372952,12/12/24
3:37:6,34862,0.1,34.862,103.26429923699156,41327955573,2024-12-12 03:37:06.234952,12/12/24
3:37:41,34998,0.1,34.998,102.86302074404252,41327990571,2024-12-12 03:37:41.232952,12/12/24
3:38:16,34912,0.1,34.912,103.11640696608616,41328025483,2024-12-12 03:38:16.144952,12/12/24
3:38:51,35088,0.1,35.088,102.59917920656635,41328060571,2024-12-12 03:38:51.232952,12/12/24
3:39:27,36085,0.1,36.085,99.76444506027435,41328096656,2024-12-12 03:39:27.317952,12/12/24
3:40:3,35753,0.1,35.753,100.69085111738875,41328132409,2024-12-12 03:40:03.070952,12/12/24
3:40:38,35496,0.1,35.496,101.41987829614604,41328167905,2024-12-12 03:40:38.566952,12/12/24
3:41:13,35410,0.1,35.41,101.66619598983338,41328203315,2024-12-12 03:41:13.976952,12/12/24
3:41:49,35193,0.1,35.193,102.29306964453158,41328238508,2024-12-12 03:41:49.169952,12/12/24
3:42:24,35556,0.1,35.556,101.24873439082012,41328274064,2024-12-12 03:42:24.725952,12/12/24
3:42:59,34913,0.1,34.913,103.11345344141151,41328308977,2024-12-12 03:42:59.638952,12/12/24
3:43:34,35232,0.1,35.232,102.17983651226157,41328344209,2024-12-12 03:43:34.870952,12/12/24
3:44:9,34937,0.1,34.937,103.04261957237313,41328379146,2024-12-12 03:44:09.807952,12/12/24
3:44:44,34866,0.1,34.866,103.25245224574084,41328414012,2024-12-12 03:44:44.673952,12/12/24
3:45:20,35605,0.1,35.605,101.10939474792866,41328449617,2024-12-12 03:45:20.278952,12/12/24
3:45:55,35611,0.1,35.611,101.0923591025245,41328485228,2024-12-12 03:45:55.889952,12/12/24
3:46:31,35484,0.1,35.484,101.45417653026716,41328520712,2024-12-12 03:46:31.373952,12/12/24
3:47:7,35638,0.1,35.638,101.01576968404513,41328556350,2024-12-12 03:47:07.011952,12/12/24
3:47:43,36305,0.1,36.305,99.15989533122159,41328592655,2024-12-12 03:47:43.316952,12/12/24
3:48:19,36655,0.1,36.655,98.21306779429818,41328629310,2024-12-12 03:48:19.971952,12/12/24
3:48:57,37146,0.1,37.146,96.91487643353254,41328666456,2024-12-12 03:48:57.117952,12/12/24
3:49:33,36801,0.1,36.801,97.82342871117633,41328703257,2024-12-12 03:49:33.918952,12/12/24
3:50:10,36835,0.1,36.835,97.73313424731913,41328740092,2024-12-12 03:50:10.753952,12/12/24
3:50:47,36785,0.1,36.785,97.86597798015495,41328776877,2024-12-12 03:50:47.538952,12/12/24
3:51:24,36868,0.1,36.868,97.6456547683628,41328813745,2024-12-12 03:51:24.406952,12/12/24
3:52:1,37007,0.1,37.007,97.27889318237091,41328850752,2024-12-12 03:52:01.413952,12/12/24
3:52:38,37105,0.1,37.105,97.02196469478507,41328887857,2024-12-12 03:52:38.518952,12/12/24
3:53:15,36949,0.1,36.949,97.43159490107986,41328924806,2024-12-12 03:53:15.467952,12/12/24
3:53:52,36959,0.1,36.959,97.40523282556346,41328961765,2024-12-12 03:53:52.426952,12/12/24
3:54:29,37105,0.1,37.105,97.02196469478507,41328998870,2024-12-12 03:54:29.531952,12/12/24
3:55:6,37106,0.1,37.106,97.0193499703552,41329035976,2024-12-12 03:55:06.637952,12/12/24
3:55:43,37014,0.1,37.014,97.26049602852974,41329072990,2024-12-12 03:55:43.651952,12/12/24
3:56:20,36764,0.1,36.764,97.92188010009792,41329109754,2024-12-12 03:56:20.415952,12/12/24
3:56:57,37002,0.1,37.002,97.29203826820172,41329146756,2024-12-12 03:56:57.417952,12/12/24
3:57:34,37059,0.1,37.059,97.1423945600259,41329183815,2024-12-12 03:57:34.476952,12/12/24
3:58:11,36950,0.1,36.95,97.42895805142084,41329220765,2024-12-12 03:58:11.426952,12/12/24
3:58:47,36240,0.1,36.24,99.33774834437087,41329257005,2024-12-12 03:58:47.666952,12/12/24
3:59:23,35592,0.1,35.592,101.14632501685772,41329292597,2024-12-12 03:59:23.258952,12/12/24
3:59:58,35634,0.1,35.634,101.02710894089914,41329328231,2024-12-12 03:59:58.892952,12/12/24
4:0:34,35204,0.1,35.204,102.26110669242132,41329363435,2024-12-12 04:00:34.096952,12/12/24
4:1:9,35254,0.1,35.254,102.11607193509957,41329398689,2024-12-12 04:01:09.350952,12/12/24
4:1:45,35898,0.1,35.898,100.28413839211098,41329434587,2024-12-12 04:01:45.248952,12/12/24
4:2:19,34655,0.1,34.655,103.88111383638724,41329469242,2024-12-12 04:02:19.903952,12/12/24
